uni_name,degree,decision,ugrad_gpa,gre_verbal,gre_quant,gre_writing,status
Cornell University,MS,True,3.6,149.0,164.0,3.5,International
Cornell University,PhD,False,3.37,168.0,168.0,4.0,International with US Degree
Cornell University,PhD,True,3.97,165.0,170.0,4.0,American
Cornell University,MS,False,3.7,154.0,168.0,3.0,International
Cornell University,PhD,True,3.85,150.0,160.0,4.0,American
Cornell University,MS,True,3.5,151.0,170.0,3.0,International
Cornell University,PhD,True,3.8,170.0,163.0,5.0,American
Cornell University,MS,True,3.75,152.0,157.0,3.0,American
Cornell University,MS,False,3.85,169.0,158.0,3.5,International
Cornell University,MS,False,3.46,151.0,164.0,4.5,International with US Degree
Cornell University,PhD,False,3.55,168.0,157.0,5.0,American
Cornell University,PhD,False,3.7,166.0,154.0,5.5,American
Cornell University,PhD,True,3.9,149.0,165.0,3.0,International
Cornell University,MS,False,3.3,156.0,167.0,4.0,International
Cornell University,PhD,False,3.91,163.0,158.0,5.0,American
Cornell University,Other,False,3.98,150.0,169.0,4.0,International
Cornell University,PhD,True,4.0,164.0,170.0,5.5,International
Cornell University,PhD,True,3.99,162.0,168.0,4.0,American
Cornell University,PhD,True,3.93,168.0,166.0,4.5,American
Cornell University,PhD,True,3.9,162.0,164.0,5.5,American
Cornell University,PhD,True,3.94,170.0,155.0,6.0,American
Cornell University,PhD,False,3.95,158.0,168.0,5.0,American
Cornell University,PhD,False,3.66,157.0,159.0,4.5,International with US Degree
Cornell University,PhD,False,3.95,167.0,161.0,6.0,American
Cornell University,PhD,True,3.77,170.0,164.0,6.0,American
Cornell University,PhD,False,3.36,160.0,163.0,4.0,American
Cornell University,MS,True,3.25,169.0,160.0,5.0,American
Cornell University,MS,True,3.6,156.0,155.0,4.0,American
Cornell University,PhD,False,3.5,158.0,154.0,4.0,International
Cornell University,PhD,True,4.0,166.0,158.0,5.0,American
Cornell University,PhD,False,3.5,149.0,168.0,4.0,International
Cornell University,PhD,True,3.9,170.0,163.0,5.5,American
Cornell University,PhD,False,3.7,160.0,167.0,4.0,International
Cornell University,PhD,True,4.0,161.0,167.0,5.0,American
Cornell University,PhD,False,3.67,151.0,161.0,3.5,International
Cornell University,PhD,True,3.94,145.0,170.0,3.0,International
Cornell University,PhD,True,3.72,170.0,161.0,4.0,American
Cornell University,PhD,False,3.1,166.0,165.0,5.0,American
Cornell University,PhD,True,3.93,169.0,165.0,3.5,International
Cornell University,PhD,True,3.95,162.0,170.0,3.5,International
Cornell University,PhD,False,3.72,153.0,169.0,4.0,International
Cornell University,PhD,True,3.92,166.0,166.0,5.5,American
Cornell University,PhD,True,3.95,168.0,168.0,6.0,American
Cornell University,PhD,True,4.0,166.0,161.0,4.5,American
Cornell University,PhD,True,3.98,163.0,170.0,4.0,International with US Degree
Cornell University,PhD,True,3.98,170.0,163.0,4.0,International with US Degree
Cornell University,PhD,True,4.0,156.0,166.0,3.5,International
Cornell University,PhD,True,4.0,161.0,158.0,4.5,International with US Degree
Cornell University,PhD,True,3.9,159.0,165.0,4.5,International with US Degree
Cornell University,PhD,False,3.5,170.0,168.0,6.0,American
Cornell University,PhD,True,3.7,155.0,170.0,4.0,International
Cornell University,PhD,True,3.93,162.0,165.0,4.5,International
Cornell University,PhD,False,3.66,169.0,153.0,3.5,International with US Degree
Cornell University,PhD,True,3.57,161.0,159.0,4.5,American
Cornell University,PhD,True,3.5,166.0,158.0,3.5,International
Cornell University,PhD,True,3.9,168.0,170.0,5.5,American
Cornell University,PhD,True,3.87,164.0,170.0,5.5,American
Cornell University,PhD,True,3.64,168.0,170.0,5.5,American
Cornell University,PhD,False,3.8,152.0,159.0,4.0,International
Cornell University,PhD,True,3.9,158.0,159.0,4.5,American
Cornell University,PhD,True,4.0,164.0,170.0,5.0,International
Cornell University,MS,True,3.21,160.0,170.0,4.0,International
Cornell University,PhD,True,3.63,163.0,160.0,5.0,American
Cornell University,PhD,True,3.8,154.0,170.0,4.0,American
Cornell University,PhD,True,3.95,154.0,163.0,4.0,American
Cornell University,PhD,True,3.98,165.0,165.0,5.0,American
Cornell University,PhD,True,3.83,168.0,167.0,4.0,American
Cornell University,MS,True,3.6,165.0,165.0,5.5,International
Cornell University,PhD,False,3.84,159.0,159.0,4.0,American
Cornell University,MS,True,3.61,156.0,160.0,5.0,American
Cornell University,MS,True,3.3,142.0,170.0,3.5,International
Cornell University,MS,True,3.83,155.0,168.0,5.5,American
Cornell University,MS,True,3.64,155.0,163.0,4.0,American
Cornell University,MS,False,3.6,147.0,158.0,3.0,International
Cornell University,MS,False,3.65,158.0,157.0,4.5,American
Cornell University,MS,False,3.09,142.0,153.0,4.0,International
Cornell University,MS,True,3.73,163.0,164.0,5.0,American
Cornell University,PhD,False,3.6,165.0,166.0,5.5,American
Cornell University,PhD,False,2.0,165.0,166.0,5.5,International
Cornell University,PhD,False,3.94,162.0,168.0,4.5,American
Cornell University,PhD,False,3.39,162.0,161.0,3.0,International
Cornell University,PhD,False,3.4,146.0,164.0,4.0,International
Cornell University,PhD,False,3.24,156.0,166.0,5.0,International
Cornell University,PhD,False,3.8,159.0,153.0,4.0,International
Cornell University,PhD,False,3.6,146.0,159.0,3.0,International
Cornell University,PhD,False,3.79,160.0,162.0,4.5,American
Cornell University,PhD,True,3.55,165.0,159.0,4.0,American
Cornell University,PhD,True,3.95,167.0,170.0,6.0,American
Cornell University,PhD,False,3.29,153.0,161.0,6.0,American
Cornell University,PhD,False,3.74,154.0,162.0,3.5,International
Cornell University,PhD,False,3.47,163.0,158.0,4.0,International
Cornell University,MS,True,3.67,165.0,167.0,4.5,American
Cornell University,PhD,True,3.88,169.0,147.0,3.5,International
Cornell University,MS,True,3.5,156.0,154.0,5.0,American
Cornell University,PhD,False,3.56,149.0,170.0,3.0,International
Cornell University,PhD,False,3.3,154.0,167.0,3.0,International
Cornell University,PhD,False,3.38,149.0,163.0,4.0,International
Cornell University,PhD,True,3.8,170.0,161.0,4.5,American
Cornell University,MS,True,3.92,151.0,165.0,4.5,International
Cornell University,PhD,False,4.0,159.0,142.0,5.5,American
Cornell University,PhD,False,3.52,168.0,155.0,4.0,International
Cornell University,PhD,False,3.77,163.0,147.0,5.0,American
Cornell University,PhD,False,3.8,158.0,153.0,4.0,International
Cornell University,PhD,False,3.83,152.0,162.0,3.0,American
Cornell University,PhD,False,3.9,165.0,163.0,4.5,American
Cornell University,PhD,True,3.6,159.0,170.0,5.5,American
Cornell University,MS,False,3.0,144.0,166.0,4.0,International
Cornell University,PhD,True,4.0,164.0,166.0,4.5,International
Cornell University,PhD,False,3.76,166.0,167.0,4.0,International
Cornell University,PhD,True,4.0,165.0,156.0,5.5,American
Cornell University,PhD,True,3.95,150.0,162.0,5.0,American
Cornell University,PhD,True,3.7,148.0,170.0,3.5,International
Cornell University,PhD,True,4.0,160.0,166.0,4.5,American
Cornell University,PhD,True,4.0,165.0,165.0,4.5,American
Cornell University,PhD,True,3.75,160.0,170.0,5.5,International with US Degree
Cornell University,PhD,True,3.96,158.0,168.0,4.0,International
Cornell University,PhD,True,4.0,158.0,167.0,4.0,International
Cornell University,PhD,True,3.85,162.0,157.0,5.0,American
Cornell University,PhD,True,3.83,163.0,165.0,3.5,International
Cornell University,PhD,True,3.93,146.0,164.0,2.5,American
Cornell University,PhD,True,3.6,155.0,170.0,5.5,American
Cornell University,PhD,False,3.87,164.0,161.0,5.5,American
Cornell University,PhD,True,3.99,168.0,162.0,4.5,International with US Degree
Cornell University,PhD,False,3.92,162.0,164.0,4.0,International
Cornell University,PhD,True,3.09,159.0,159.0,4.0,American
Cornell University,PhD,True,3.81,153.0,168.0,4.0,International
Cornell University,PhD,False,3.1,167.0,162.0,5.0,American
Cornell University,PhD,True,4.0,155.0,166.0,2.5,International
Cornell University,PhD,False,3.82,161.0,150.0,4.5,American
Cornell University,PhD,True,3.7,168.0,169.0,4.0,American
Cornell University,PhD,False,3.82,164.0,156.0,4.5,American
Cornell University,PhD,False,3.49,164.0,159.0,6.0,American
Cornell University,PhD,True,3.87,158.0,165.0,3.0,International with US Degree
Cornell University,PhD,True,4.0,163.0,170.0,4.5,International
Cornell University,PhD,True,3.85,166.0,162.0,3.0,International
Cornell University,PhD,True,3.87,157.0,165.0,4.5,International with US Degree
Cornell University,PhD,True,3.81,170.0,167.0,4.5,American
Cornell University,MS,True,3.78,160.0,164.0,3.5,International
Cornell University,PhD,False,3.8,145.0,162.0,3.0,International
Cornell University,PhD,False,3.8,156.0,170.0,3.5,International
Cornell University,PhD,False,3.97,154.0,168.0,5.0,American
Cornell University,MS,False,3.87,154.0,165.0,4.0,International
Cornell University,PhD,False,3.6,164.0,165.0,5.5,International with US Degree
Cornell University,PhD,False,3.9,162.0,161.0,3.5,International
Cornell University,PhD,True,3.84,162.0,169.0,3.5,International
Cornell University,MS,True,3.1,161.0,159.0,5.5,American
Cornell University,PhD,True,3.8,166.0,153.0,3.0,International
Cornell University,MS,True,3.8,154.0,170.0,3.0,International
Cornell University,PhD,True,3.5,165.0,164.0,5.0,American
Cornell University,PhD,True,3.9,165.0,170.0,6.0,American
Cornell University,MS,True,3.7,155.0,165.0,4.5,American
Cornell University,PhD,False,3.82,159.0,169.0,4.0,International
Cornell University,PhD,False,3.9,165.0,170.0,6.0,American
Cornell University,MS,True,3.2,165.0,148.0,5.0,American
Cornell University,PhD,False,3.77,155.0,162.0,4.5,American
Cornell University,MS,True,3.58,160.0,153.0,6.0,American
Cornell University,MS,True,3.49,166.0,159.0,6.0,American
Cornell University,PhD,False,3.54,147.0,166.0,3.5,International
Cornell University,PhD,False,3.69,163.0,159.0,3.5,American
Cornell University,PhD,False,3.61,163.0,159.0,4.5,American
Cornell University,PhD,True,3.55,157.0,163.0,4.0,International
Cornell University,MS,True,3.99,170.0,158.0,3.5,International with US Degree
Cornell University,MS,True,3.89,149.0,170.0,3.0,International with US Degree
Cornell University,MS,False,3.23,159.0,168.0,3.5,International
Cornell University,MS,False,3.77,155.0,167.0,4.0,International
Cornell University,PhD,False,4.0,170.0,161.0,5.0,American
Cornell University,PhD,False,3.97,167.0,163.0,5.0,American
Cornell University,MS,True,3.85,155.0,159.0,3.5,International with US Degree
Cornell University,MS,True,3.3,157.0,170.0,3.0,International
Cornell University,PhD,False,3.9,170.0,160.0,5.5,American
Cornell University,PhD,False,3.9,170.0,162.0,6.0,American
Cornell University,PhD,False,3.9,170.0,166.0,5.5,American
Cornell University,PhD,True,3.64,162.0,165.0,3.5,International
Cornell University,PhD,True,3.9,169.0,163.0,4.5,American
Cornell University,PhD,True,3.79,170.0,168.0,6.0,International with US Degree
Cornell University,PhD,True,3.65,163.0,158.0,5.0,American
Cornell University,PhD,False,3.81,170.0,170.0,5.0,International
Cornell University,PhD,False,3.91,160.0,166.0,4.5,International
Cornell University,PhD,False,2.51,155.0,167.0,3.5,International
Cornell University,PhD,False,3.8,162.0,161.0,4.0,American
Cornell University,PhD,False,3.6,151.0,169.0,3.5,International with US Degree
Cornell University,PhD,False,3.86,143.0,167.0,3.0,International
Cornell University,PhD,False,3.92,153.0,170.0,3.0,International with US Degree
Cornell University,PhD,False,3.96,170.0,149.0,3.0,International
Cornell University,PhD,False,3.7,154.0,168.0,4.5,International
Cornell University,PhD,True,3.99,169.0,161.0,4.0,International
Cornell University,PhD,True,4.0,165.0,163.0,4.0,American
Cornell University,PhD,True,4.0,170.0,165.0,5.0,American
Cornell University,PhD,False,3.75,155.0,170.0,3.0,International with US Degree
Cornell University,PhD,False,3.3,160.0,160.0,4.5,American
Cornell University,PhD,False,3.74,162.0,164.0,4.5,American
Cornell University,PhD,False,3.99,158.0,160.0,5.0,American
Cornell University,PhD,False,4.0,158.0,168.0,5.0,American
Cornell University,PhD,True,3.76,150.0,170.0,3.0,International with US Degree
Cornell University,MS,False,3.41,167.0,169.0,4.0,International
Cornell University,PhD,False,4.0,162.0,170.0,4.0,American
Cornell University,PhD,False,4.0,163.0,154.0,4.0,International
Cornell University,PhD,False,3.6,170.0,161.0,4.5,American
Cornell University,PhD,False,3.74,155.0,164.0,3.0,International
Cornell University,PhD,False,3.9,160.0,148.0,5.0,American
Cornell University,MS,False,3.45,144.0,166.0,3.0,International
Cornell University,MS,False,3.25,146.0,164.0,3.0,International
Cornell University,MS,True,3.3,150.0,166.0,3.0,International with US Degree
Cornell University,MS,True,3.88,167.0,163.0,5.0,American
Cornell University,PhD,True,3.67,161.0,155.0,3.5,American
Cornell University,PhD,True,3.9,168.0,168.0,5.5,American
Cornell University,PhD,False,3.98,164.0,143.0,5.5,American
Cornell University,PhD,False,3.0,152.0,150.0,5.0,American
Cornell University,PhD,False,3.8,162.0,153.0,5.0,American
Cornell University,PhD,False,3.88,170.0,163.0,6.0,International
Cornell University,PhD,False,3.85,152.0,170.0,3.0,International
Cornell University,PhD,True,3.7,169.0,168.0,4.5,International with US Degree
Cornell University,PhD,True,4.0,157.0,169.0,6.0,American
Cornell University,PhD,False,3.55,164.0,153.0,3.0,International with US Degree
Cornell University,PhD,True,3.87,161.0,148.0,4.5,American
Cornell University,PhD,True,3.93,160.0,170.0,4.0,International with US Degree
Cornell University,PhD,True,4.0,152.0,167.0,3.0,International
Cornell University,MS,False,3.0,150.0,170.0,4.0,International
Cornell University,MS,True,3.67,166.0,166.0,5.0,American
Cornell University,PhD,False,4.0,150.0,170.0,4.0,International
Cornell University,PhD,False,3.5,152.0,165.0,2.5,International
Cornell University,PhD,False,3.72,152.0,169.0,3.5,International
Cornell University,PhD,False,3.97,161.0,165.0,4.5,International with US Degree
Cornell University,PhD,False,3.9,169.0,161.0,4.5,International
Cornell University,PhD,True,3.39,165.0,170.0,4.0,International
Cornell University,PhD,False,3.9,161.0,155.0,4.0,International
Cornell University,PhD,False,3.89,166.0,159.0,5.5,American
Cornell University,PhD,False,3.97,165.0,152.0,5.5,American
Cornell University,PhD,True,3.88,168.0,162.0,5.0,American
Cornell University,PhD,True,3.92,165.0,170.0,3.5,International
Cornell University,PhD,False,4.0,170.0,163.0,6.0,International
Cornell University,PhD,False,3.44,150.0,159.0,4.0,International
Cornell University,PhD,False,3.66,164.0,166.0,4.5,International
Cornell University,PhD,False,3.24,156.0,166.0,5.0,International
Cornell University,PhD,False,3.61,167.0,142.0,4.0,International
Cornell University,MS,True,3.59,144.0,162.0,4.0,International
Cornell University,MS,True,3.59,162.0,144.0,4.0,International
Cornell University,PhD,False,3.89,170.0,166.0,5.5,American
Cornell University,PhD,False,3.9,159.0,166.0,4.0,International
Cornell University,MS,True,3.1,157.0,157.0,4.0,International
Cornell University,MS,True,3.3,168.0,146.0,4.0,International
Cornell University,PhD,False,3.6,153.0,165.0,3.0,International
Cornell University,PhD,False,3.6,153.0,168.0,3.0,International
Cornell University,MS,True,3.4,160.0,161.0,4.0,International
Cornell University,PhD,False,3.31,154.0,168.0,3.0,International
Cornell University,PhD,True,3.44,170.0,170.0,4.0,International
Cornell University,MS,False,3.81,153.0,170.0,3.5,International
Cornell University,MS,True,3.16,145.0,161.0,3.0,International
Cornell University,MS,True,3.1,153.0,166.0,4.0,International
Cornell University,PhD,True,3.81,170.0,168.0,5.5,American
Cornell University,PhD,False,3.7,161.0,156.0,4.5,International with US Degree
Cornell University,PhD,False,3.25,166.0,144.0,4.5,American
Cornell University,PhD,True,3.95,166.0,169.0,5.0,American
Cornell University,MS,True,3.67,158.0,159.0,3.5,American
Cornell University,PhD,False,3.7,160.0,165.0,4.0,International
Cornell University,MS,True,3.4,157.0,167.0,3.5,International
Cornell University,PhD,True,3.9,161.0,156.0,4.0,American
Cornell University,MS,False,3.9,150.0,169.0,3.0,International
Cornell University,MS,False,3.9,150.0,169.0,3.0,International
Cornell University,PhD,False,3.75,153.0,156.0,5.5,American
Cornell University,MS,False,3.78,159.0,157.0,4.0,American
Cornell University,PhD,False,3.36,140.0,168.0,3.0,American
Cornell University,PhD,False,3.5,138.0,170.0,3.5,International with US Degree
Cornell University,MS,False,3.35,162.0,159.0,5.0,American
Cornell University,PhD,False,4.0,152.0,170.0,3.0,International
Cornell University,MS,False,3.5,160.0,163.0,4.0,International
Cornell University,PhD,False,4.0,160.0,166.0,5.5,International with US Degree
Cornell University,PhD,True,3.6,166.0,161.0,4.0,American
Cornell University,PhD,False,3.91,167.0,170.0,4.5,American
Cornell University,PhD,False,3.68,156.0,167.0,3.0,International
Cornell University,PhD,False,3.93,157.0,170.0,3.5,International
Cornell University,PhD,False,3.75,156.0,170.0,3.5,International
Cornell University,MS,True,3.39,162.0,162.0,5.5,American
Cornell University,PhD,True,3.94,160.0,170.0,3.5,International
Cornell University,PhD,True,3.95,161.0,169.0,4.0,International
Cornell University,PhD,False,3.74,168.0,170.0,5.0,American
Cornell University,PhD,False,3.86,164.0,156.0,5.5,American
Cornell University,PhD,False,3.85,162.0,152.0,5.5,International
Cornell University,PhD,False,3.6,164.0,167.0,4.5,International
Cornell University,PhD,False,3.6,160.0,150.0,4.0,American
Cornell University,PhD,False,3.96,170.0,170.0,5.5,American
Cornell University,PhD,True,3.84,156.0,168.0,3.0,International
Cornell University,MS,True,3.9,161.0,152.0,5.0,American
Cornell University,PhD,False,3.98,170.0,170.0,5.0,American
Cornell University,PhD,False,3.86,164.0,156.0,5.5,American
Cornell University,PhD,False,3.69,167.0,167.0,4.5,American
Cornell University,PhD,False,3.77,167.0,162.0,4.0,American
Cornell University,PhD,False,3.7,154.0,152.0,4.5,American
Cornell University,PhD,True,3.92,156.0,164.0,4.5,American
Cornell University,PhD,False,3.16,168.0,162.0,5.0,American
Cornell University,PhD,True,3.99,166.0,153.0,6.0,American
Cornell University,PhD,True,3.27,165.0,148.0,5.0,American
Cornell University,PhD,True,2.7,167.0,170.0,5.0,International
Cornell University,PhD,False,3.64,158.0,170.0,3.5,International
Cornell University,PhD,False,4.0,159.0,162.0,4.0,International
Cornell University,PhD,False,3.9,150.0,167.0,3.0,International
Cornell University,PhD,False,3.88,159.0,159.0,3.0,American
Cornell University,PhD,False,3.6,170.0,168.0,4.5,American
Cornell University,PhD,True,3.6,170.0,168.0,4.5,American
Cornell University,PhD,True,3.87,163.0,165.0,4.0,American
Cornell University,PhD,False,4.0,170.0,153.0,5.5,American
Cornell University,PhD,False,3.47,162.0,148.0,4.5,American
Cornell University,PhD,False,4.0,144.0,162.0,5.5,American
Cornell University,Other,False,3.94,162.0,148.0,4.5,American
Cornell University,PhD,False,4.0,163.0,143.0,4.0,American
Cornell University,PhD,True,4.0,168.0,161.0,5.0,American
Cornell University,PhD,True,3.65,157.0,165.0,3.5,International
Cornell University,PhD,True,3.74,150.0,167.0,3.0,International
Cornell University,PhD,True,3.78,158.0,168.0,4.0,American
Cornell University,PhD,False,3.75,162.0,170.0,4.0,International with US Degree
Cornell University,PhD,False,3.56,160.0,170.0,4.0,International with US Degree
Cornell University,PhD,False,3.9,165.0,168.0,3.5,American
Cornell University,PhD,True,3.94,163.0,170.0,4.5,International
Cornell University,PhD,True,3.93,166.0,166.0,4.0,International
Cornell University,PhD,True,3.3,156.0,149.0,4.0,American
Cornell University,PhD,False,3.7,170.0,163.0,3.0,International with US Degree
Cornell University,PhD,False,3.21,164.0,170.0,4.5,American
Cornell University,PhD,True,3.81,165.0,155.0,4.0,American
Cornell University,PhD,True,3.91,153.0,164.0,3.0,International with US Degree
Cornell University,PhD,True,2.93,164.0,163.0,4.0,American
Cornell University,PhD,False,3.1,148.0,150.0,3.5,American
Cornell University,MS,True,3.5,164.0,168.0,3.5,International
Cornell University,PhD,False,3.6,155.0,170.0,3.5,International with US Degree
Cornell University,PhD,False,3.95,161.0,165.0,4.0,American
Cornell University,PhD,False,3.6,152.0,168.0,3.0,International
Cornell University,MS,True,3.97,156.0,170.0,5.0,American
Cornell University,PhD,True,3.3,159.0,167.0,3.0,International
Cornell University,PhD,False,3.65,168.0,168.0,4.0,International
Cornell University,MS,True,3.41,155.0,165.0,3.0,International
Cornell University,MS,True,3.85,162.0,162.0,5.0,American
Cornell University,MS,True,3.73,146.0,162.0,3.5,International with US Degree
Cornell University,MS,True,3.77,148.0,170.0,3.0,International with US Degree
Cornell University,PhD,False,3.91,154.0,170.0,3.0,International
Cornell University,PhD,False,3.2,160.0,170.0,4.5,American
Cornell University,PhD,False,3.95,155.0,164.0,3.0,International
Cornell University,PhD,False,3.6,164.0,160.0,4.5,American
Cornell University,PhD,False,4.0,165.0,161.0,4.0,International
Cornell University,PhD,False,3.96,165.0,170.0,4.0,International with US Degree
Cornell University,PhD,True,3.97,169.0,167.0,4.0,International
Cornell University,MS,True,3.8,164.0,153.0,5.5,Other
Cornell University,MS,False,3.37,157.0,169.0,3.5,International with US Degree
Cornell University,PhD,False,3.9,167.0,151.0,5.0,American
Cornell University,MS,False,3.37,157.0,169.0,3.5,International with US Degree
Cornell University,MS,False,3.6,163.0,168.0,4.5,International
Cornell University,MS,True,3.96,165.0,160.0,4.0,American
Cornell University,MS,True,3.92,164.0,169.0,3.5,International with US Degree
Cornell University,PhD,False,3.89,166.0,170.0,5.0,American
Cornell University,PhD,False,3.82,161.0,169.0,5.0,American
Cornell University,PhD,False,3.72,164.0,170.0,4.0,American
Cornell University,PhD,False,3.95,170.0,161.0,5.5,American
Cornell University,MS,False,3.85,156.0,170.0,3.5,International
Cornell University,PhD,True,3.83,160.0,158.0,5.5,American
Cornell University,Other,True,3.9,158.0,166.0,4.5,International with US Degree
Cornell University,PhD,False,3.33,164.0,158.0,5.5,International
Cornell University,PhD,False,4.0,164.0,153.0,4.5,American
Cornell University,PhD,False,4.0,167.0,158.0,5.5,American
Cornell University,PhD,False,3.91,165.0,157.0,5.5,International
Cornell University,PhD,False,3.81,160.0,160.0,5.0,American
Cornell University,PhD,True,3.85,164.0,155.0,5.0,International
Cornell University,PhD,True,3.8,168.0,151.0,4.5,American
Cornell University,MS,True,3.82,161.0,164.0,4.0,International
Cornell University,PhD,False,3.8,159.0,166.0,5.5,American
Cornell University,PhD,False,3.91,165.0,170.0,3.5,International with US Degree
Cornell University,PhD,True,3.9,170.0,169.0,6.0,American
Cornell University,PhD,True,3.9,166.0,167.0,6.0,American
Cornell University,PhD,True,3.84,149.0,168.0,4.0,International
Cornell University,PhD,False,4.0,169.0,158.0,5.0,American
Cornell University,PhD,False,3.46,170.0,170.0,5.0,American
Cornell University,PhD,True,3.65,161.0,159.0,4.0,American
Cornell University,PhD,False,3.12,157.0,162.0,4.5,American
Cornell University,PhD,False,3.8,165.0,168.0,4.0,American
Cornell University,PhD,False,3.99,156.0,167.0,4.5,International
Cornell University,PhD,False,3.87,163.0,170.0,3.5,American
Cornell University,PhD,False,3.92,170.0,168.0,6.0,American
Cornell University,PhD,False,3.4,168.0,164.0,4.0,American
Cornell University,PhD,True,3.0,167.0,170.0,5.0,American
Cornell University,PhD,True,3.85,162.0,167.0,4.0,American
Cornell University,MS,True,3.84,152.0,170.0,3.0,International
Cornell University,MS,True,3.87,163.0,167.0,5.5,American
Cornell University,PhD,True,3.5,158.0,162.0,4.5,International with US Degree
Cornell University,PhD,True,4.0,170.0,160.0,5.5,International
Cornell University,PhD,True,3.8,168.0,148.0,5.0,American
Cornell University,PhD,True,3.95,158.0,162.0,4.0,American
Cornell University,PhD,False,3.8,164.0,161.0,4.5,International
Cornell University,PhD,True,3.9,157.0,170.0,5.0,American
Cornell University,PhD,True,3.91,162.0,166.0,5.5,American
Cornell University,PhD,False,3.72,158.0,159.0,4.5,American
Cornell University,PhD,False,3.64,160.0,167.0,4.0,International
Cornell University,PhD,False,3.96,155.0,168.0,3.5,International
Cornell University,PhD,False,3.71,156.0,170.0,3.0,International
Cornell University,PhD,True,3.95,170.0,164.0,4.5,American
Cornell University,MS,True,3.76,151.0,161.0,4.0,International with US Degree
Cornell University,PhD,True,3.81,155.0,170.0,3.0,International
Cornell University,PhD,True,3.68,159.0,165.0,3.5,Other
Cornell University,PhD,False,3.7,165.0,164.0,5.5,American
Cornell University,PhD,False,3.7,150.0,170.0,3.5,International
Cornell University,PhD,False,3.62,152.0,164.0,4.0,International
Cornell University,PhD,True,3.7,158.0,167.0,3.5,International with US Degree
Cornell University,PhD,False,3.9,162.0,164.0,3.0,International with US Degree
Cornell University,PhD,False,3.63,162.0,170.0,3.5,International
Cornell University,PhD,True,3.75,161.0,168.0,3.0,International
Cornell University,PhD,True,3.8,155.0,162.0,3.5,International
Cornell University,PhD,False,3.67,165.0,168.0,5.5,International
Cornell University,PhD,False,3.0,155.0,160.0,4.0,International with US Degree
Cornell University,PhD,False,3.52,140.0,159.0,3.0,International with US Degree
Cornell University,PhD,True,3.78,170.0,159.0,4.0,American
Cornell University,PhD,True,3.99,153.0,165.0,4.0,International
Cornell University,PhD,True,3.97,148.0,160.0,3.5,International with US Degree
Cornell University,MS,True,3.5,170.0,167.0,6.0,American
Cornell University,PhD,True,3.97,147.0,164.0,3.0,American
Cornell University,PhD,True,3.98,160.0,163.0,5.0,International with US Degree
Cornell University,PhD,True,3.91,150.0,161.0,4.0,International
Cornell University,PhD,True,3.76,152.0,169.0,3.0,International
Cornell University,PhD,True,3.89,149.0,165.0,3.5,American
Cornell University,PhD,True,3.94,149.0,170.0,4.0,International
Cornell University,PhD,True,3.98,147.0,160.0,3.5,American
Cornell University,PhD,True,3.84,163.0,159.0,4.5,American
Cornell University,PhD,True,3.76,160.0,160.0,5.0,American
Cornell University,PhD,False,3.75,158.0,158.0,3.0,International
Cornell University,MS,True,3.6,152.0,170.0,4.0,International
Cornell University,PhD,True,3.86,158.0,163.0,4.0,International
Cornell University,PhD,True,3.95,147.0,170.0,3.5,American
Cornell University,PhD,True,3.8,152.0,163.0,3.5,International
Cornell University,PhD,True,4.0,162.0,170.0,6.0,American
Cornell University,PhD,True,3.95,148.0,160.0,4.0,International
Cornell University,PhD,True,3.98,159.0,169.0,4.0,International with US Degree
Cornell University,PhD,False,3.92,161.0,159.0,5.5,American
Cornell University,Other,True,3.74,166.0,162.0,4.5,American
Cornell University,PhD,False,3.53,161.0,158.0,4.0,American
Cornell University,PhD,False,3.76,161.0,159.0,5.5,American
Cornell University,PhD,False,3.5,163.0,163.0,4.0,American
Cornell University,PhD,False,3.4,159.0,160.0,4.0,American
Cornell University,PhD,False,3.4,159.0,165.0,3.0,International
Cornell University,PhD,False,3.84,166.0,160.0,3.5,American
Cornell University,PhD,False,3.52,157.0,164.0,4.5,American
Cornell University,PhD,False,3.86,151.0,170.0,4.0,International
Cornell University,PhD,True,3.96,170.0,170.0,5.5,American
Cornell University,PhD,True,3.76,160.0,163.0,5.5,American
Cornell University,MS,False,3.87,150.0,170.0,4.0,International with US Degree
Cornell University,PhD,False,3.73,164.0,162.0,5.0,American
Cornell University,PhD,False,3.85,155.0,165.0,4.5,American
Cornell University,PhD,False,3.8,166.0,166.0,4.5,International
Cornell University,MS,True,4.0,162.0,158.0,4.0,International
Cornell University,MS,True,3.67,166.0,166.0,5.0,American
Cornell University,PhD,False,3.8,145.0,167.0,3.0,International
Cornell University,PhD,True,2.6,143.0,149.0,4.0,American
Cornell University,MS,False,3.54,151.0,164.0,3.5,International
Cornell University,PhD,False,3.75,146.0,161.0,3.0,International
Cornell University,PhD,False,3.7,163.0,166.0,3.0,International with US Degree
Cornell University,PhD,False,3.4,156.0,168.0,4.0,International
Cornell University,MS,True,3.19,153.0,159.0,3.0,International with US Degree
Cornell University,PhD,False,3.6,157.0,164.0,4.0,American
Cornell University,PhD,False,3.56,164.0,151.0,4.5,American
Cornell University,PhD,False,3.63,167.0,160.0,4.5,American
Cornell University,MS,True,3.92,161.0,156.0,4.5,American
Cornell University,MS,True,3.15,153.0,158.0,3.5,International
Cornell University,MS,True,3.0,162.0,163.0,3.5,International
Cornell University,PhD,True,3.78,165.0,169.0,5.5,American
Cornell University,PhD,False,3.9,164.0,156.0,5.5,International
